date,trump_odds,biden_odds,source,pre_first_results,trump_odds_dec,biden_odds_dec,hold,trump_win_perc,biden_win_perc
2020-04-08 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-09 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-10 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-11 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-12 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-13 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-14 00:00:00,-121,+114,1.0,True,1.8264462809917354,2.1399999999999997,1.4585200626659987,53.949999999999996,46.050000000000004
2020-04-15 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-16 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-17 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-18 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-19 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-20 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-21 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-22 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
2020-04-23 00:00:00,-116,+110,1.0,True,1.8620689655172413,2.1,1.305485639819194,53.0,47.0
